cylinders,displacement,horsepower,weight,acceleration,model year,origin,sqrt_cylinders,log_cylinders,sqrt_displacement,log_displacement,sqrt_horsepower,log_horsepower,sqrt_weight,log_weight,sqrt_acceleration,log_acceleration,sqrt_model year,log_model year,sqrt_origin,log_origin,amc,audi,bmw,buick,cadillac,capri,chevroelt,chevrolet,chevy,chrysler,datsun,dodge,fiat,ford,hi,honda,maxda,mazda,mercedes,mercedes-benz,mercury,nissan,oldsmobile,opel,peugeot,plymouth,pontiac,renault,saab,subaru,toyota,toyouta,triumph,vokswagen,volkswagen,volvo,vw
4.0,116.0,75.0,2246,14.0,74,2,2.0,1.3862943611198906,10.770329614269007,4.7535901911063645,8.660254037844387,4.31748811353631,47.391982444291145,7.716906135298388,3.7416573867739413,2.6390573296152584,8.602325267042627,4.30406509320417,1.4142135623730951,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,350.0,170.0,4165,11.4,77,1,2.8284271247461903,2.0794415416798357,18.708286933869708,5.857933154483459,13.038404810405298,5.135798437050262,64.53681120105021,8.334471554600944,3.3763886032268267,2.4336133554004498,8.774964387392123,4.343805421853684,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,350.0,145.0,3988,13.0,73,1,2.8284271247461903,2.0794415416798357,18.708286933869708,5.857933154483459,12.041594578792296,4.976733742420574,63.150613615387776,8.291045131081729,3.605551275463989,2.5649493574615367,8.54400374531753,4.290459441148391,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,262.0,85.0,3015,17.0,82,1,2.449489742783178,1.791759469228055,16.186414056238647,5.568344503761097,9.219544457292887,4.442651256490317,54.909015653169384,8.011355109161286,4.123105625617661,2.833213344056216,9.055385138137417,4.406719247264253,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,250.0,78.0,3574,21.0,76,1,2.449489742783178,1.791759469228055,15.811388300841896,5.521460917862246,8.831760866327848,4.356708826689592,59.782940710540494,8.181440695719374,4.58257569495584,3.044522437723423,8.717797887081348,4.330733340286331,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3.0,70.0,100.0,2420,12.5,80,3,1.7320508075688772,1.0986122886681098,8.366600265340756,4.248495242049359,10.0,4.605170185988092,49.193495504995376,7.791522819150732,3.5355339059327378,2.5257286443082556,8.94427190999916,4.382026634673881,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,98.0,60.0,2164,22.1,76,1,2.0,1.3862943611198906,9.899494936611665,4.584967478670572,7.745966692414834,4.0943445622221,46.51881339845203,7.679713639966372,4.701063709417263,3.095577608523707,8.717797887081348,4.330733340286331,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,112.0,88.0,2395,18.0,82,1,2.0,1.3862943611198906,10.583005244258363,4.718498871295094,9.38083151964686,4.477336814478207,48.938737212968626,7.781138509845015,4.242640687119285,2.8903717578961645,9.055385138137417,4.406719247264253,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,350.0,125.0,3900,17.4,79,1,2.8284271247461903,2.0794415416798357,18.708286933869708,5.857933154483459,11.180339887498949,4.8283137373023015,62.44997998398398,8.268731832117737,4.171330722922842,2.856470206220483,8.888194417315589,4.3694478524670215,1.0,0.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,98.0,79.0,2255,17.7,76,1,2.0,1.3862943611198906,9.899494936611665,4.584967478670572,8.888194417315589,4.3694478524670215,47.486840282335066,7.720905251936779,4.207136793592526,2.8735646395797834,8.717797887081348,4.330733340286331,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,91.0,53.0,1795,17.4,76,3,2.0,1.3862943611198906,9.539392014169456,4.51085950651685,7.280109889280518,3.970291913552122,42.36744032862972,7.492760300922379,4.171330722922842,2.856470206220483,8.717797887081348,4.330733340286331,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,98.0,68.0,2135,16.6,78,3,2.0,1.3862943611198906,9.899494936611665,4.584967478670572,8.246211251235321,4.219507705176107,46.20606020859169,7.666221925662725,4.0743097574926725,2.8094026953624978,8.831760866327848,4.356708826689592,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,302.0,130.0,4295,14.9,77,1,2.8284271247461903,2.0794415416798357,17.378147196982766,5.71042701737487,11.40175425099138,4.867534450455582,65.53624951124378,8.365206834418355,3.8600518131237567,2.7013612129514133,8.774964387392123,4.343805421853684,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,140.0,92.0,2865,16.4,82,1,2.0,1.3862943611198906,11.832159566199232,4.941642422609304,9.591663046625438,4.5217885770490405,53.52569476429054,7.9603236291488395,4.049691346263317,2.797281334830153,9.055385138137417,4.406719247264253,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,71.0,65.0,1836,21.0,74,3,2.0,1.3862943611198906,8.426149773176359,4.2626798770413155,8.06225774829855,4.174387269895637,42.8485705712571,7.515344571180436,4.58257569495584,3.044522437723423,8.602325267042627,4.30406509320417,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8.0,400.0,175.0,4464,11.5,71,1,2.8284271247461903,2.0794415416798357,20.0,5.991464547107982,13.228756555322953,5.1647859739235145,66.81317235396027,8.403800504061147,3.391164991562634,2.4423470353692043,8.426149773176359,4.2626798770413155,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8.0,340.0,160.0,3609,8.0,70,1,2.8284271247461903,2.0794415416798357,18.439088914585774,5.8289456176102075,12.649110640673518,5.075173815233827,60.07495318350236,8.19118600464279,2.8284271247461903,2.0794415416798357,8.366600265340756,4.248495242049359,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,79.0,58.0,1755,16.9,81,3,2.0,1.3862943611198906,8.888194417315589,4.3694478524670215,7.615773105863909,4.060443010546419,41.892720131306824,7.470224135899966,4.110960958218893,2.8273136219290276,9.0,4.394449154672439,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8.0,305.0,140.0,4215,13.0,76,1,2.8284271247461903,2.0794415416798357,17.46424919657298,5.720311776607412,11.832159566199232,4.941642422609304,64.92303135251773,8.346404870435956,3.605551275463989,2.5649493574615367,8.717797887081348,4.330733340286331,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,305.0,130.0,3840,15.4,79,1,2.8284271247461903,2.0794415416798357,17.46424919657298,5.720311776607412,11.40175425099138,4.867534450455582,61.96773353931867,8.253227645581772,3.924283374069717,2.7343675094195836,8.888194417315589,4.3694478524670215,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,155.0,107.0,2472,14.0,73,1,2.449489742783178,1.791759469228055,12.449899597988733,5.043425116919247,10.344080432788601,4.672828834461906,49.71921157862421,7.812782818577581,3.7416573867739413,2.6390573296152584,8.54400374531753,4.290459441148391,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,91.0,53.0,1795,17.5,75,3,2.0,1.3862943611198906,9.539392014169456,4.51085950651685,7.280109889280518,3.970291913552122,42.36744032862972,7.492760300922379,4.183300132670378,2.8622008809294686,8.660254037844387,4.31748811353631,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,156.0,92.0,2620,14.4,81,1,2.0,1.3862943611198906,12.489995996796797,5.049856007249537,9.591663046625438,4.5217885770490405,51.18593556827891,7.8709295967551425,3.794733192202055,2.667228206581955,9.0,4.394449154672439,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5.0,131.0,103.0,2830,15.9,78,2,2.23606797749979,1.6094379124341003,11.445523142259598,4.875197323201151,10.14889156509222,4.634728988229636,53.19774431308154,7.948031990637284,3.987480407475377,2.766319109226186,8.831760866327848,4.356708826689592,1.4142135623730951,0.6931471805599453,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,116.0,75.0,2158,15.5,73,2,2.0,1.3862943611198906,10.770329614269007,4.7535901911063645,8.660254037844387,4.31748811353631,46.45427859734774,7.67693714581808,3.9370039370059056,2.740840023925201,8.54400374531753,4.290459441148391,1.4142135623730951,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,200.0,88.0,3060,17.1,81,1,2.449489742783178,1.791759469228055,14.142135623730951,5.298317366548036,9.38083151964686,4.477336814478207,55.31726674375732,8.026170194946426,4.135214625627067,2.8390784635086144,9.0,4.394449154672439,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,119.0,97.0,2405,14.9,78,3,2.0,1.3862943611198906,10.908712114635714,4.77912349311153,9.848857801796104,4.574710978503383,49.040799340956916,7.785305182539862,3.8600518131237567,2.7013612129514133,8.831760866327848,4.356708826689592,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,108.0,70.0,2245,16.9,82,3,2.0,1.3862943611198906,10.392304845413264,4.68213122712422,8.366600265340756,4.248495242049359,47.38143096192854,7.716460800176355,4.110960958218893,2.8273136219290276,9.055385138137417,4.406719247264253,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6.0,232.0,90.0,3265,18.2,79,1,2.449489742783178,1.791759469228055,15.231546211727817,5.44673737166631,9.486832980505138,4.499809670330265,57.14017850864661,8.09101504171053,4.266145801540309,2.9014215940827497,8.888194417315589,4.3694478524670215,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,141.0,80.0,3230,20.4,81,2,2.0,1.3862943611198906,11.874342087037917,4.948759890378168,8.94427190999916,4.382026634673881,56.83308895353129,8.080237416216702,4.516635916254486,3.0155349008501706,9.0,4.394449154672439,1.4142135623730951,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
8.0,302.0,129.0,3169,12.0,75,1,2.8284271247461903,2.0794415416798357,17.378147196982766,5.71042701737487,11.357816691600547,4.859812404361672,56.293871780150276,8.06117135969092,3.4641016151377544,2.4849066497880004,8.660254037844387,4.31748811353631,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,85.0,70.0,2070,18.6,78,3,2.0,1.3862943611198906,9.219544457292887,4.442651256490317,8.366600265340756,4.248495242049359,45.4972526643093,7.635303886259415,4.312771730569565,2.9231615807191558,8.831760866327848,4.356708826689592,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,318.0,150.0,4457,13.5,74,1,2.8284271247461903,2.0794415416798357,17.832554500127006,5.762051382780177,12.24744871391589,5.0106352940962555,66.76076692189807,8.402231172946555,3.6742346141747673,2.6026896854443837,8.602325267042627,4.30406509320417,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,400.0,170.0,4668,11.5,75,1,2.8284271247461903,2.0794415416798357,20.0,5.991464547107982,13.038404810405298,5.135798437050262,68.32276341015489,8.448485993406447,3.391164991562634,2.4423470353692043,8.660254037844387,4.31748811353631,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6.0,250.0,110.0,3645,16.2,76,1,2.449489742783178,1.791759469228055,15.811388300841896,5.521460917862246,10.488088481701515,4.700480365792417,60.37383539249432,8.201111644442758,4.024922359499621,2.785011242238338,8.717797887081348,4.330733340286331,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6.0,225.0,100.0,3651,17.7,76,1,2.449489742783178,1.791759469228055,15.0,5.41610040220442,10.0,4.605170185988092,60.423505360083176,8.202756381655638,4.207136793592526,2.8735646395797834,8.717797887081348,4.330733340286331,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,144.0,96.0,2665,13.9,82,3,2.0,1.3862943611198906,12.0,4.969813299576001,9.797958971132712,4.564348191467836,51.62363799656123,7.887959336599945,3.7282703764614498,2.631888840136646,9.055385138137417,4.406719247264253,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
8.0,318.0,150.0,3436,11.0,70,1,2.8284271247461903,2.0794415416798357,17.832554500127006,5.762051382780177,12.24744871391589,5.0106352940962555,58.61740355901138,8.142063283104147,3.3166247903554,2.3978952727983707,8.366600265340756,4.248495242049359,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,140.0,72.0,2565,13.6,76,1,2.0,1.3862943611198906,11.832159566199232,4.941642422609304,8.48528137423857,4.276666119016055,50.6458290484024,7.84971375760487,3.687817782917155,2.6100697927420065,8.717797887081348,4.330733340286331,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,400.0,230.0,4278,9.5,73,1,2.8284271247461903,2.0794415416798357,20.0,5.991464547107982,15.165750888103101,5.438079308923196,65.40642170307133,8.361240889642351,3.082207001484488,2.2512917986064953,8.54400374531753,4.290459441148391,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8.0,400.0,180.0,4220,11.1,77,1,2.8284271247461903,2.0794415416798357,20.0,5.991464547107982,13.416407864998739,5.19295685089021,64.96152707564686,8.347590407030058,3.331666249791536,2.4069451083182885,8.774964387392123,4.343805421853684,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4.0,97.0,78.0,1940,14.5,77,2,2.0,1.3862943611198906,9.848857801796104,4.574710978503383,8.831760866327848,4.356708826689592,44.04543109109048,7.570443252057374,3.8078865529319543,2.6741486494265287,8.774964387392123,4.343805421853684,1.4142135623730951,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
8.0,307.0,200.0,4376,15.0,70,1,2.8284271247461903,2.0794415416798357,17.52141546793523,5.726847747587197,14.142135623730951,5.298317366548036,66.15134163416491,8.383890344101816,3.872983346207417,2.70805020110221,8.366600265340756,4.248495242049359,1.0,0.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,318.0,150.0,3399,11.0,73,1,2.8284271247461903,2.0794415416798357,17.832554500127006,5.762051382780177,12.24744871391589,5.0106352940962555,58.30094338859364,8.131236549696116,3.3166247903554,2.3978952727983707,8.54400374531753,4.290459441148391,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,86.0,65.0,2110,17.9,80,3,2.0,1.3862943611198906,9.273618495495704,4.454347296253507,8.06225774829855,4.174387269895637,45.93473631142341,7.6544432264701125,4.230839160261236,2.884800712846709,8.94427190999916,4.382026634673881,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,231.0,105.0,3425,16.9,77,1,2.449489742783178,1.791759469228055,15.198684153570664,5.442417710521793,10.246950765959598,4.653960350157523,58.52349955359813,8.138856750696325,4.110960958218893,2.8273136219290276,8.774964387392123,4.343805421853684,1.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,91.0,68.0,2025,18.2,82,3,2.0,1.3862943611198906,9.539392014169456,4.51085950651685,8.246211251235321,4.219507705176107,45.0,7.613324979540639,4.266145801540309,2.9014215940827497,9.055385138137417,4.406719247264253,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,231.0,165.0,3445,13.4,78,1,2.449489742783178,1.791759469228055,15.198684153570664,5.442417710521793,12.84523257866513,5.10594547390058,58.69412236331676,8.144679183447758,3.6606010435446255,2.5952547069568657,8.831760866327848,4.356708826689592,1.0,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,91.0,67.0,1850,13.8,80,3,2.0,1.3862943611198906,9.539392014169456,4.51085950651685,8.18535277187245,4.204692619390966,43.01162633521314,7.52294091807237,3.714835124201342,2.624668592163159,8.94427190999916,4.382026634673881,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,173.0,110.0,2725,12.6,81,1,2.449489742783178,1.791759469228055,13.152946437965905,5.153291594497779,10.488088481701515,4.700480365792417,52.20153254455275,7.9102237070973445,3.5496478698597698,2.533696813957432,9.0,4.394449154672439,1.0,0.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,79.0,67.0,1950,19.0,74,3,2.0,1.3862943611198906,8.888194417315589,4.3694478524670215,8.18535277187245,4.204692619390966,44.15880433163923,7.575584651557793,4.358898943540674,2.9444389791664403,8.602325267042627,4.30406509320417,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,318.0,150.0,4077,14.0,72,1,2.8284271247461903,2.0794415416798357,17.832554500127006,5.762051382780177,12.24744871391589,5.0106352940962555,63.85138996137829,8.313116702819253,3.7416573867739413,2.6390573296152584,8.48528137423857,4.276666119016055,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,134.0,90.0,2711,15.5,80,3,2.0,1.3862943611198906,11.575836902790225,4.897839799950911,9.486832980505138,4.499809670330265,52.06726418777925,7.905072849498666,3.9370039370059056,2.740840023925201,8.94427190999916,4.382026634673881,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,97.0,88.0,2130,14.5,71,3,2.0,1.3862943611198906,9.848857801796104,4.574710978503383,9.38083151964686,4.477336814478207,46.151923036857305,7.6638772587034705,3.8078865529319543,2.6741486494265287,8.426149773176359,4.2626798770413155,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,97.0,88.0,2100,16.5,72,3,2.0,1.3862943611198906,9.848857801796104,4.574710978503383,9.38083151964686,4.477336814478207,45.8257569495584,7.649692623711514,4.06201920231798,2.803360380906535,8.48528137423857,4.276666119016055,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,90.0,48.0,2335,23.7,80,2,2.0,1.3862943611198906,9.486832980505138,4.499809670330265,6.928203230275509,3.871201010907891,48.321837713398274,7.755767170102998,4.868264577855234,3.1654750481410856,8.94427190999916,4.382026634673881,1.4142135623730951,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4.0,97.0,88.0,2279,19.0,73,3,2.0,1.3862943611198906,9.848857801796104,4.574710978503383,9.38083151964686,4.477336814478207,47.738873049120045,7.731492029245684,4.358898943540674,2.9444389791664403,8.54400374531753,4.290459441148391,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
4.0,98.0,70.0,2125,17.3,82,1,2.0,1.3862943611198906,9.899494936611665,4.584967478670572,8.366600265340756,4.248495242049359,46.09772228646444,7.661527081358517,4.159326868617084,2.8507065015037334,9.055385138137417,4.406719247264253,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,302.0,139.0,3570,12.8,78,1,2.8284271247461903,2.0794415416798357,17.378147196982766,5.71042701737487,11.789826122551595,4.9344739331306915,59.74947698515862,8.180320874773685,3.5777087639996634,2.5494451709255714,8.831760866327848,4.356708826689592,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,225.0,105.0,3613,16.5,74,1,2.449489742783178,1.791759469228055,15.0,5.41610040220442,10.246950765959598,4.653960350157523,60.108235708594876,8.19229373114764,4.06201920231798,2.803360380906535,8.602325267042627,4.30406509320417,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
4.0,101.0,83.0,2202,15.3,76,2,2.0,1.3862943611198906,10.04987562112089,4.61512051684126,9.1104335791443,4.418840607796598,46.92547282660026,7.697121317282625,3.9115214431215892,2.72785282839839,8.717797887081348,4.330733340286331,1.4142135623730951,0.6931471805599453,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8.0,302.0,129.0,3725,13.4,79,1,2.8284271247461903,2.0794415416798357,17.378147196982766,5.71042701737487,11.357816691600547,4.859812404361672,61.032778078668514,8.22282213081366,3.6606010435446255,2.5952547069568657,8.888194417315589,4.3694478524670215,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
6.0,258.0,110.0,2962,13.5,71,1,2.449489742783178,1.791759469228055,16.06237840420901,5.552959584921617,10.488088481701515,4.700480365792417,54.42425929675111,7.993619994827744,3.6742346141747673,2.6026896854443837,8.426149773176359,4.2626798770413155,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4.0,91.0,67.0,1965,15.0,82,3,2.0,1.3862943611198906,9.539392014169456,4.51085950651685,8.18535277187245,4.204692619390966,44.328320518603,7.583247524303362,3.872983346207417,2.70805020110221,9.055385138137417,4.406719247264253,1.7320508075688772,1.0986122886681098,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,304.0,150.0,3672,11.5,72,1,2.8284271247461903,2.0794415416798357,17.435595774162696,5.717027701406222,12.24744871391589,5.0106352940962555,60.597029630172464,8.20849175174038,3.391164991562634,2.4423470353692043,8.48528137423857,4.276666119016055,1.0,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8.0,360.0,150.0,3940,13.0,79,1,2.8284271247461903,2.0794415416798357,18.973665961010276,5.886104031450156,12.24744871391589,5.0106352940962555,62.76941930590086,8.27893600229198,3.605551275463989,2.5649493574615367,8.888194417315589,4.3694478524670215,1.0,0.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
